route_id,type,hdbscan_cluster,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,detected_global,detected_per_cluster,cluster_threshold
201214-circle-test1,normal,-1,0.6122602465204477,0.6661700870440447,0.6641778508436446,0.6493994640268456,이상,False,False,0.7586748739889994
201214-lte-real1,normal,8,0.05489366044903449,0.10866235420886328,0.012618991302657112,0.06371873720905279,정상,False,False,0.1409202472062483
201214-lte-real2,normal,5,0.09213340370205272,0.05555382338549608,0.006625432098652189,0.051849180094409905,정상,False,False,0.16363088673447765
201214-poly-test1,normal,-1,0.458735445507564,0.29221126636977157,0.07573771468547195,0.2772264546058194,정상,False,False,0.7586748739889994
201214-survey-test1,normal,-1,0.31006771595721666,0.4345420084614504,0.28337660095419487,0.35185009845800364,주의,False,False,0.7586748739889994
201216-online-test1,normal,-1,0.2180735282638767,0.2132067658463811,0.11990203271518965,0.18667537463227235,정상,False,False,0.7586748739889994
201221-Area-1,normal,8,0.1459885325163806,0.18568632956918996,0.030934795809633757,0.1273515303254803,정상,False,False,0.1409202472062483
201222-Area ID_02,normal,8,0.15449197999581915,0.10723576827229919,0.01839566057877674,0.09476059948129846,정상,False,False,0.1409202472062483
201222-asdf_01,normal,-1,0.24741072646789877,0.2988723202813739,0.05043255862102078,0.20890191363922544,정상,False,False,0.7586748739889994
201222-mission-upload-test-survey,normal,-1,0.5339389223359702,0.6786069292520116,0.7740342219772738,0.6638347149947779,이상,False,False,0.7586748739889994
201229-waypoint-10,normal,4,0.17519284590633089,0.16860503923554315,0.057219682604956405,0.13716577424760343,정상,False,False,0.1412928770873052
201229-waypoint-163,normal,-1,0.9896806027670286,0.6720603544043358,0.8225577998955115,0.8124956625604962,심각,True,True,0.7586748739889994
