wp_count,total_distance_m,avg_distance_m,max_distance_m,avg_bearing_change,max_bearing_change,avg_altitude_m,start_lat,start_lng,end_lat,end_lng,centroid_lat,centroid_lng,route_id,start_place,end_place,centroid_place
11,50.92,5.09,6.45,90.63,99.65,20.0,37.41732028744411,126.61015362629304,37.41727282982281,126.61039484389796,37.417302,126.610282,210225-Phantom_001,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로
6,344.35,68.87,117.58,88.45,112.7,20.0,37.39444583489383,126.63823283620415,37.393565085609424,126.63844035800788,37.394369,126.638301,210225-TEST10,대한민국 인천광역시 연수구 테크노파크로 196,대한민국 인천광역시 연수구 인천타워대로 196,대한민국 인천광역시 연수구 테크노파크로 196
9,24.88,3.11,4.52,91.88,99.53,20.0,37.41715000175418,126.61009676755128,37.417132721653275,126.61027263577672,37.417132,126.610191,210225-etri_01,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로
13,63.54,5.29,6.39,90.27,95.1,20.0,37.417448190594655,126.6101184416317,37.41745022556013,126.61045047351588,37.417428,126.61029,210225-etri_02,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로
13,57.65,4.8,6.08,88.65,98.03,20.0,37.41731860686998,126.61009603131652,37.417287651694934,126.61037588653028,37.417281,126.610239,210225-etri_03,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로
12,2123.84,193.08,916.28,42.67,77.34,20.0,35.91028970263021,129.31275735262562,35.910575271015304,129.31225600529916,35.912828,129.311844,210228-golf2,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면
25,2131.62,88.82,135.14,17.28,78.57,20.0,35.91017866723533,129.31273940931186,35.91096260102084,129.31219035124002,35.912899,129.31245,210228-golf3,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면
14,736.08,56.62,74.54,30.88,71.94,20.0,35.910535549335435,129.31276674870566,35.91076626645268,129.31232382812073,35.910654,129.313323,210228-golf4,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면
9,2029.43,253.68,341.23,43.53,72.15,20.0,35.91011614642109,129.3129779563734,35.91355234731681,129.31077593129157,35.91285,129.314641,210228-golfT,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면
8,229.78,32.83,43.66,41.76,59.98,20.0,35.910473390001,129.31257988181795,35.910824156814755,129.3124555221873,35.91093,129.312791,210228-same_001,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면
14,272.29,20.95,47.23,48.26,86.89,20.0,35.91026319255333,129.31276176015024,35.91007309358662,129.31288573036568,35.910162,129.313162,210228-same_002,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면
9,144.48,18.06,25.62,32.34,51.32,20.0,35.910425068471525,129.3126328873098,35.91007647932656,129.31298916990698,35.910326,129.313083,210228-same_003,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면,대한민국 경상북도 경주시 천북면
6,120.38,24.08,27.75,65.36,94.34,20.0,37.39440907851012,126.63834401538992,37.39468903997701,126.63840974526316,37.394488,126.638188,210302-socketT,대한민국 인천광역시 연수구 테크노파크로 196,대한민국 인천광역시 연수구 테크노파크로 196,대한민국 인천광역시 연수구 테크노파크로 196
32,2127.57,68.63,128.57,13.76,80.58,20.0,37.417344322288585,126.61021657725746,37.41814513295529,126.60966182432828,37.420876,126.609576,210304-M210X,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 수도권제2순환고속도로
7,250.71,41.78,50.11,92.92,105.19,20.0,37.394255423645674,126.63827808010666,37.39342561843763,126.63993567955032,37.393759,126.639062,210304-PhanTest,대한민국 인천광역시 연수구 테크노파크로 196,대한민국 인천광역시 연수구 센트럴로 194,대한민국 인천광역시 연수구 센트럴로 194
6,182.39,36.48,75.26,73.09,100.57,20.0,37.39441867840104,126.63814460047196,37.39320691006887,126.63825174825293,37.393974,126.638058,210304-PhanTest_2,대한민국 인천광역시 연수구 테크노파크로 196,대한민국 인천광역시 연수구 테크노파크로 200,대한민국 인천광역시 연수구 테크노파크로 196
6,129.59,25.92,35.05,51.66,63.35,20.0,37.40709956014601,126.63365516815936,37.4067758042503,126.63386759524764,37.407073,126.633987,210304-SPLINE_test,대한민국 인천광역시 연수구 인천대교고속도로,대한민국 인천광역시 연수구 인천대교고속도로,대한민국 인천광역시 연수구 인천대교고속도로
9,1298.6,162.33,326.97,52.64,92.84,20.0,37.41741158897108,126.61009673100732,37.41727043944982,126.60776961016774,37.417876,126.610522,210309-M210WPT_1.3km_wp15_half,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 수도권제2순환고속도로,대한민국 인천광역시 연수구 국제항만대로
13,1444.3,120.36,575.21,33.39,92.35,20.0,37.41739447337284,126.61008842275146,37.41732213473642,126.60929341648956,37.417802,126.611419,210309-M210WPT_1.44km_wp13_half,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로
12,1973.38,179.4,322.85,90.05,98.65,20.0,37.417397505243954,126.61004498694882,37.416969170683686,126.61036523070749,37.417072,126.611828,210309-M210WPT_2km,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로
19,2343.97,130.22,302.56,74.31,177.16,20.0,37.417388358796146,126.6100536057694,37.41701034284878,126.61057455036632,37.417103,126.611592,210309-M210WPT_2km_19,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로
23,1909.53,86.8,228.13,43.49,98.33,20.0,37.417395601059454,126.61003487355693,37.41700004276247,126.61053679113655,37.417095,126.611829,210309-M210WPT_2km_wp25,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로
15,2789.97,199.28,291.17,28.35,60.66,20.0,37.417424004133096,126.6100583732761,37.4173402940242,126.60896587311372,37.419719,126.610108,210309-M210WPT_3km_wp15,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로
15,1850.08,132.15,203.36,28.74,96.32,20.0,37.41738718022907,126.60996415804448,37.41738311994935,126.60921707106012,37.418471,126.611975,210309-M210WPT_3km_wp15_half,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로
19,3396.18,188.68,398.97,22.35,95.14,20.0,37.41738435609345,126.61009673218469,37.417111129417705,126.60897371005656,37.419872,126.610418,210309-M210WPT_3km_wp19,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 국제항만대로
20,2716.34,142.97,349.23,21.74,95.2,20.0,37.41739350092473,126.610061987329,37.417054325378345,126.60861278319646,37.418458,126.610408,210309-M210WPT_3km_wp19_half,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 수도권제2순환고속도로,대한민국 인천광역시 연수구 국제항만대로
10,2002.54,222.5,333.77,38.2,72.85,20.0,37.41721811458689,126.6093826903804,37.420701470039305,126.6071690977559,37.420358,126.610774,210309-P0/MX,대한민국 인천광역시 연수구 국제항만대로,대한민국 인천광역시 연수구 수도권제2순환고속도로,대한민국 인천광역시 연수구 수도권제2순환고속도로
8,2707.74,386.82,569.19,23.73,88.88,120.0,37.01954991126928,126.46085791435188,37.03463907255711,126.44687467431936,37.023701,126.452584,210312-Delivery,대한민국 충청남도 당진시 대호만로,대한민국 충청남도 당진시 난지2길,대한민국 충청남도 당진시
8,2605.64,372.23,461.19,16.9,60.77,50.0,37.0169733175791,126.46335636099718,37.0007444879289,126.45614730643058,37.008193,126.464488,210312-Taean,대한민국 충청남도 당진시 대호만로,대한민국 충청남도 서산시 38,대한민국 충청남도 당진시 대호만로
9,2642.9,330.36,523.62,31.27,109.49,50.0,37.01711984143846,126.46288594309112,37.00090071759604,126.45631608648358,37.007388,126.463038,210312-Taean2,대한민국 충청남도 당진시 대호만로,대한민국 충청남도 서산시 38,대한민국 충청남도 당진시 대호만로
10,2602.28,289.14,476.15,35.25,99.5,65.0,37.01698032864672,126.46316567596432,37.001140569106695,126.4565523724778,37.006846,126.462774,210312-Taean3,대한민국 충청남도 당진시 대호만로,대한민국 충청남도 서산시 충의로,대한민국 충청남도 당진시 대호만로
84,26213.32,315.82,435.24,19.39,44.85,20.0,37.29255958064227,126.83008110629572,37.29277360736678,126.82823107593192,37.287027,126.831406,210328-CircleT2_6.4km_way21,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로,대한민국 경기도 안산시 상록구 해안로
19,2995.27,166.4,301.48,7.34,14.51,20.0,37.29264526676164,126.83009758102072,37.30473819008296,126.86008765646916,37.297902,126.844919,210328-LineT_3km_way19,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 매화로 5,대한민국 경기도 안산시 상록구 후곡1길 26-9
64,2958.51,46.96,92.35,5.67,8.44,20.0,37.29270956203465,126.83012503218698,37.29270956203465,126.83012503218698,37.288493,126.830639,210328-circlet_3km_way64,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로 705
32,5255.72,169.54,307.64,15.15,92.54,20.0,37.29238525669484,126.83021315037831,37.29270932578815,126.82842816350126,37.28903,126.83424,210328-squareT2_5.3km_way31,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로,대한민국 경기도 안산시 상록구 해안로 705
19,2782.35,154.58,314.52,24.26,100.57,20.0,37.29279598592872,126.83006438966665,37.29267454308143,126.82934166128688,37.290984,126.832198,210328-squareT_2.8km_way19,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로 705
19,5337.52,296.53,593.94,22.68,92.31,20.0,37.29270273366737,126.83009126989803,37.29280395299409,126.82800703982385,37.28892,126.833352,210328-squareT_5.3km_way19,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로,대한민국 경기도 안산시 상록구 해안로 705
33,6809.53,212.8,334.48,13.87,54.78,20.0,37.29292735618087,126.83011676312437,37.29317768354231,126.82861270926207,37.300594,126.83047,210328-wpcirclet_6.8km_way33,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로,대한민국 경기도 안산시 상록구 광덕대로 70
21,3412.54,170.63,402.52,31.41,123.65,20.0,37.29278978639823,126.83000224029416,37.29262433468543,126.8288078921189,37.295115,126.830163,210402-songdoTM-F,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로
129,31408.16,245.38,18850.0,6.95,126.89,20.0,37.42634959065897,126.685184,37.30129855231971,126.829189440408,37.355387,126.756633,210404-210404_circlet1_3.14km,대한민국 인천광역시 연수구 함박로67번길 18,대한민국 경기도 안산시 상록구 광덕대로 70,대한민국 경기도 시흥시 봉우재로
17,5257.59,328.6,649.6,25.2,92.77,20.0,37.29253823582478,126.83020940657345,37.29253823582478,126.83020940657345,37.297826,126.830494,210404-210404_circlet2_5.26km,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 광덕대로
23,5207.35,236.7,395.71,18.5,70.43,20.0,37.29227947667853,126.8301577908237,37.29192231423039,126.82893233455104,37.297678,126.831465,210404-210404_circlet3_5.21km,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 한양대학로 55
34,5851.44,177.32,413.26,22.63,134.5,20.0,37.29251658087568,126.83024436118212,37.29251780534318,126.82962302204572,37.298768,126.828379,210404-210404_kt1_5.86km,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 광덕대로
64,10697.53,169.8,333.92,5.67,8.44,20.0,37.29182664044184,126.83048972985492,37.29182664044184,126.83048972985492,37.276581,126.832348,210404-M210-10km-wp64,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 화성시 수노을중앙로 293
64,20937.64,332.34,653.54,5.67,8.44,20.0,37.2933918317671,126.83633405319463,37.2933918317671,126.83633405319463,37.263549,126.83997,210404-M210-20km-wp64,대한민국 경기도 안산시 상록구 한양대학로 55,대한민국 경기도 안산시 상록구 한양대학로 55,대한민국 경기도 화성시 장전유포로
64,2524.94,40.08,78.81,5.67,8.44,20.0,37.29286537357046,126.83119973036828,37.29286537357046,126.83119973036828,37.289267,126.831638,210404-M210-5km-wp64,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로 705
64,8068.91,128.08,251.86,5.67,8.44,20.0,37.29283220007216,126.83339011230784,37.29283220007216,126.83339011230784,37.281332,126.834791,210404-M210-8km-wp64,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해안로 705,대한민국 경기도 안산시 상록구 해양1로
