route_id,type,hdbscan_cluster,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,detected_global,detected_per_cluster,cluster_threshold
210114-DJI-waypoint3-test,normal,-1,0.04478684210851488,0.09238840812886606,0.003889992660223332,0.05155841368216789,정상,False,False,0.5278583191670891
210115-operator0115,normal,-1,0.03160818854442783,0.026600766201305248,0.0009989817271230618,0.020422457561987368,정상,False,False,0.5278583191670891
210119-DJItet,normal,-1,0.03707899412966927,0.05269281230764311,0.003669291543312209,0.03330161062495169,정상,False,False,0.5278583191670891
210120-Parkservey22,normal,47,0.056556671658349884,0.19743646322223307,0.005743486967935907,0.09766463287677897,정상,False,True,0.09383683047680158
210120-TEST1,normal,62,0.033591886151223466,0.018914224386033296,0.0002486700692565531,0.017717856620557325,정상,False,False,0.0270331192695053
210120-airportcircle,normal,-1,0.05879546418787995,0.2371051305548948,0.05103275267716412,0.12779051728147114,정상,False,False,0.5278583191670891
210120-songdoCircle,normal,47,0.05104738775185738,0.18093157991782816,0.0037048971108060674,0.0887983174259303,정상,False,False,0.09383683047680158
210121-TechnoPark,normal,47,0.049981706316345485,0.16992333322921938,0.0030922917734656085,0.08389153271863108,정상,False,False,0.09383683047680158
210121-songdo3,normal,-1,0.39145706534695845,0.42539297821071587,0.0385980455699949,0.29917372455937236,정상,False,False,0.5278583191670891
210121-songdoCircle2,normal,47,0.05288053656975433,0.18643023847256446,0.0028290195006596785,0.09128496221014999,정상,False,False,0.09383683047680158
210121-songdoCircle5,normal,17,0.504471136670548,0.6178093005638207,0.0066798906727004986,0.40046902842850285,주의,False,False,0.4216038446488061
210121-songdoCircle6,normal,17,0.5034901053611746,0.6189882230673289,0.006815701889108304,0.40068703140201645,주의,False,False,0.4216038446488061
210122-Mtest2,normal,-1,0.36976909783161105,0.4556393987453671,0.06404591297647047,0.3124002627405713,주의,False,False,0.5278583191670891
210122-Parkservey,normal,47,0.0501255198764893,0.1837753584678592,0.005313051291181828,0.09014171473744502,정상,False,False,0.09383683047680158
